left_out_perturbation_id	alpha_source_only	support_threshold	active_fraction	transition_gap_vs_full	recall_gap_vs_full	delta_cosine_gap_vs_full
1	0.5	0.9009006851442267	0.2222222222222222	0.00238358448439914	0.0	0.0011192805275098694
1	0.5	0.9109358336891847	0.1111111111111111	-0.001894293314483663	0.0	-0.005541840131822684
1	0.5	0.9331897071205175	0.1111111111111111	-0.001894293314483663	0.0	-0.005541840131822684
1	0.5	0.9566618557676194	0.0	0.0	0.0	0.0
1	0.5	0.9566628557676194	0.0	0.0	0.0	0.0
2	0.025	0.4933503502876452	1.0	0.00028345489836186476	0.0	0.0010769025352883044
2	0.025	0.706549260900512	1.0	0.00028345489836186476	0.0	0.0010769025352883044
2	0.025	0.7653276194698803	1.0	0.00028345489836186476	0.0	0.0010769025352883044
2	0.025	0.7931358005091581	0.8888888888888888	0.00022080374364743822	0.0	0.0007733972127607625
2	0.025	0.8095962997559084	0.7777777777777778	0.00017263710197906127	0.0	0.000623309370460956
2	0.025	0.8246484669806763	0.7777777777777778	0.00017263710197906127	0.0	0.000623309370460956
2	0.025	0.851848739058562	0.7777777777777778	0.00017263710197906127	0.0	0.000623309370460956
2	0.025	0.8610325423104322	0.5555555555555556	9.453111075694368e-05	0.0	0.00018414884191753078
2	0.025	0.8862745398781099	0.3333333333333333	7.181990594746276e-05	0.0	7.472937404479074e-05
2	0.025	0.9009006851442267	0.2222222222222222	5.4589744283086404e-05	0.0	0.0002701890997937051
2	0.025	0.9109358336891847	0.1111111111111111	3.182391402465137e-05	0.0	0.00013889476817019464
2	0.025	0.9331897071205175	0.1111111111111111	3.182391402465137e-05	0.0	0.00013889476817019464
2	0.025	0.9566618557676194	0.0	0.0	0.0	0.0
2	0.025	0.9566628557676194	0.0	0.0	0.0	0.0
2	0.05	0.4933503502876452	1.0	0.0005633729491007307	0.0	0.002151836763319148
2	0.05	0.706549260900512	1.0	0.0005633729491007307	0.0	0.002151836763319148
2	0.05	0.7653276194698803	1.0	0.0005633729491007307	0.0	0.002151836763319148
2	0.05	0.7931358005091581	0.8888888888888888	0.000439544419702953	0.0	0.0015488354993863918
2	0.05	0.8095962997559084	0.7777777777777778	0.00034351520623001914	0.0	0.0012460401797413923
2	0.05	0.8246484669806763	0.7777777777777778	0.00034351520623001914	0.0	0.0012460401797413923
2	0.05	0.851848739058562	0.7777777777777778	0.00034351520623001914	0.0	0.0012460401797413923
2	0.05	0.8610325423104322	0.5555555555555556	0.00018762516934245355	0.0	0.00036387859163417025
2	0.05	0.8862745398781099	0.3333333333333333	0.00014249900976084657	0.0	0.00014706351894722136
2	0.05	0.9009006851442267	0.2222222222222222	0.00010856507357210384	0.0	0.0005391272558119553
2	0.05	0.9109358336891847	0.1111111111111111	6.335374760577453e-05	0.0	0.0002776511249710234
2	0.05	0.9331897071205175	0.1111111111111111	6.335374760577453e-05	0.0	0.0002776511249710234
2	0.05	0.9566618557676194	0.0	0.0	0.0	0.0
2	0.05	0.9566628557676194	0.0	0.0	0.0	0.0
2	0.075	0.4933503502876452	1.0	0.0008397434252055665	0.0	0.003224536871498984
2	0.075	0.706549260900512	1.0	0.0008397434252055665	0.0	0.003224536871498984
2	0.075	0.7653276194698803	1.0	0.0008397434252055665	0.0	0.003224536871498984
2	0.075	0.7931358005091581	0.8888888888888888	0.0006562169805797288	0.0	0.0023261984358462495
2	0.075	0.8095962997559084	0.7777777777777778	0.0005126298289913752	0.0	0.00186807281896606
2	0.075	0.8246484669806763	0.7777777777777778	0.0005126298289913752	0.0	0.00186807281896606
2	0.075	0.851848739058562	0.7777777777777778	0.0005126298289913752	0.0	0.00186807281896606
2	0.075	0.8610325423104322	0.5555555555555556	0.0002792797566884249	0.0	0.0005391828461271397
2	0.075	0.8862745398781099	0.3333333333333333	0.00021203496353635297	0.0	0.00021698141253601033
2	0.075	0.9009006851442267	0.2222222222222222	0.00016192470567639224	0.0	0.0008067883305197254
2	0.075	0.9109358336891847	0.1111111111111111	9.45886329428592e-05	0.0	0.00041624982797561216
2	0.075	0.9331897071205175	0.1111111111111111	9.45886329428592e-05	0.0	0.00041624982797561216
2	0.075	0.9566618557676194	0.0	0.0	0.0	0.0
2	0.075	0.9566628557676194	0.0	0.0	0.0	0.0
2	0.1	0.4933503502876452	1.0	0.0011125558460963747	0.0	0.004294731028127163
2	0.1	0.706549260900512	1.0	0.0011125558460963747	0.0	0.004294731028127163
2	0.1	0.7653276194698803	1.0	0.0011125558460963747	0.0	0.004294731028127163
2	0.1	0.7931358005091581	0.8888888888888888	0.000870816445208404	0.0	0.0031053629895319013
2	0.1	0.8095962997559084	0.7777777777777778	0.0006799765425420136	0.0	0.0024892825531255824
2	0.1	0.8246484669806763	0.7777777777777778	0.0006799765425420136	0.0	0.0024892825531255824
2	0.1	0.851848739058562	0.7777777777777778	0.0006799765425420136	0.0	0.0024892825531255824
2	0.1	0.8610325423104322	0.5555555555555556	0.00036949250069401914	0.0	0.0007100554742002219
