seed	candidate	alpha	oracle_active_fraction	transition_improvement	delta_cosine	condition_recall_at_1	condition_median_rank	delta_rank	magnitude_ratio	floor_transition_improvement	floor_delta_cosine	floor_condition_recall_at_1	transition_gap_vs_per_seed_floor	delta_cosine_gap_vs_per_seed_floor	recall_gap_vs_per_seed_floor
3	pooled_full_ridge	0.15	0.7777777777777778	0.003079180562831136	0.4318451795396734	0.25925925925925924	3.0	10.76553764386158	0.8352429952842257	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.0026548382312811185	0.011790365020535709	0.0
3	pooled_full_ridge	0.2	0.7777777777777778	0.0038595347814441355	0.43550322431267957	0.25925925925925924	3.0	10.863013054461755	0.8221518247654541	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.003435192449894118	0.015448409793541895	0.0
3	pooled_full_ridge	0.35	0.7777777777777778	0.005875666346283394	0.4452949098649879	0.2962962962962963	3.0	11.12363174446647	0.7866638489392158	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.005451324014733377	0.0252400953458502	0.037037037037037035
3	pooled_full_ridge	0.5	0.7777777777777778	0.007389409624469619	0.4526009069718142	0.3333333333333333	3.0	11.30145768515941	0.7576134606921575	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.006965067292919602	0.032546092452676534	0.07407407407407407
3	pooled_full_ridge	0.75	0.6296296296296297	0.008058320758534307	0.4657250520357362	0.2962962962962963	3.0	11.610633241817816	0.7623272763923944	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.00763397842698429	0.045670237516598544	0.037037037037037035
3	pooled_full_ridge	1.0	0.5555555555555556	0.008403095507078781	0.46795866076349557	0.2962962962962963	3.0	11.670433973320838	0.7737779578458879	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.007978753175528763	0.047903846244357895	0.037037037037037035
3	pooled_environment_centered_ridge	0.025	0.7777777777777778	0.0007748727068122306	0.42160849278744955	0.25925925925925924	3.0	10.521802316086514	0.8722903947052173	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.00035053037526221333	0.0015536782683118755	0.0
3	pooled_environment_centered_ridge	0.05	0.7777777777777778	0.0011154305557643394	0.42312777327461143	0.25925925925925924	3.0	10.561027998756083	0.8668513549305573	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.0006910882242143221	0.0030729587554737536	0.0
3	pooled_environment_centered_ridge	0.075	0.7777777777777778	0.0014459707503837655	0.424610484032562	0.25925925925925924	3.0	10.603102658344874	0.861519076931493	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.0010216284188337482	0.004555669513424343	0.0
3	pooled_environment_centered_ridge	0.1	0.7777777777777778	0.0017664493788817112	0.42605440657270716	0.25925925925925924	3.0	10.647354957667924	0.85629574139183	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.0013421070473316938	0.00599959205356948	0.0
3	pooled_environment_centered_ridge	0.15	0.7777777777777778	0.0023770525109731494	0.4288167783473515	0.25925925925925924	3.0	10.740291158823295	0.8461847184817365	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.001952710179423132	0.008761963828213815	0.0
3	pooled_environment_centered_ridge	0.2	0.7777777777777778	0.0029469138589445303	0.4313962044573988	0.2962962962962963	3.0	10.836173598854785	0.8365360945324284	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.002522571527394513	0.011341389938261115	0.037037037037037035
3	pooled_environment_centered_ridge	0.35	0.7407407407407407	0.004435561828990626	0.4392819180018288	0.37037037037037035	3.0	11.157650784505032	0.8133486922750994	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.004011219497440609	0.019227103482691132	0.1111111111111111
3	pooled_environment_centered_ridge	0.5	0.7407407407407407	0.005590331848964658	0.4444134817909372	0.37037037037037035	3.0	11.42771646992211	0.7927268305475743	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.005165989517414641	0.024358667271799528	0.1111111111111111
3	pooled_environment_centered_ridge	0.75	0.7037037037037037	0.006775878068270497	0.44517557674156083	0.2962962962962963	3.0	11.69312292951093	0.7665719678067224	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.00635153573672048	0.025120762222423154	0.037037037037037035
3	pooled_environment_centered_ridge	1.0	0.6296296296296297	0.007092625645575873	0.4463653843029319	0.2962962962962963	3.0	11.64190003293981	0.772208177996793	0.0004243423315500173	0.4200548145191377	0.25925925925925924	0.006668283314025856	0.026310569783794202	0.037037037037037035
4	pooled_source_only_ridge	0.025	0.5925925925925926	0.019600418129679744	0.5001457772912133	0.2962962962962963	2.0	10.885575811477674	0.7379169561587374	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0004380155236235958	0.002900562626609038	0.0
4	pooled_source_only_ridge	0.05	0.5925925925925926	0.020028747557907952	0.503034692335921	0.2962962962962963	2.0	10.885353542432636	0.7352035687833594	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0008663449518518038	0.005789477671316712	0.0
4	pooled_source_only_ridge	0.075	0.5925925925925926	0.02044734863319135	0.5059088319412753	0.2962962962962963	2.0	10.886001585424966	0.7325853914161918	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0012849460271352024	0.008663617276671032	0.0
4	pooled_source_only_ridge	0.1	0.5925925925925926	0.02085618073613273	0.5087649987305572	0.3333333333333333	2.0	10.887182545907914	0.7300638852940237	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0016937781300765814	0.011519784065952943	0.037037037037037035
4	pooled_source_only_ridge	0.15	0.5555555555555556	0.021647759683197192	0.514666985349015	0.3333333333333333	2.0	10.889921994011683	0.7270432441307239	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.002485357077141044	0.017421770684410698	0.037037037037037035
4	pooled_source_only_ridge	0.2	0.5555555555555556	0.022405646715605552	0.5203608935502809	0.37037037037037035	2.0	10.893321845453114	0.7232038494029797	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0032432441095494036	0.023115678885676616	0.07407407407407407
4	pooled_source_only_ridge	0.35	0.5185185185185185	0.0244715580534866	0.5345427766451736	0.37037037037037035	2.0	10.934474984135775	0.7119298200876935	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.005309155447430453	0.03729756198056927	0.07407407407407407
4	pooled_source_only_ridge	0.5	0.5185185185185185	0.0262336131136113	0.5486280232564935	0.37037037037037035	2.0	10.965175945525626	0.7048831086718358	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.007071210507555152	0.051382808591889206	0.07407407407407407
4	pooled_source_only_ridge	0.75	0.48148148148148145	0.028511843465554926	0.568889676293772	0.37037037037037035	2.0	11.063852946042019	0.7054125301131967	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.009349440859498778	0.07164446162916766	0.07407407407407407
4	pooled_source_only_ridge	1.0	0.4444444444444444	0.0300697355333845	0.5836987377446408	0.37037037037037035	2.0	11.323882222088372	0.7105685686871878	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.010907332927328352	0.08645352308003645	0.07407407407407407
4	pooled_full_ridge	0.025	0.5925925925925926	0.019545479735056617	0.4997615072929581	0.2962962962962963	2.0	10.88508792581563	0.7383163547874122	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.00038307712900046906	0.002516292628353789	0.0
4	pooled_full_ridge	0.05	0.5555555555555556	0.01992055304358873	0.5020501578509268	0.2962962962962963	2.0	10.88727399880976	0.7358171017698015	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0007581504375325822	0.004804943186322463	0.0
4	pooled_full_ridge	0.075	0.5555555555555556	0.020287997664772777	0.5044275472124224	0.3333333333333333	2.0	10.88897716682729	0.733478629991656	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0011255950587166288	0.007182332547818138	0.037037037037037035
4	pooled_full_ridge	0.1	0.5185185185185185	0.020648549383653788	0.5068434759905309	0.3333333333333333	2.0	10.898466372642899	0.7312302471259707	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0014861467775976397	0.009598261325926616	0.037037037037037035
4	pooled_full_ridge	0.15	0.5185185185185185	0.021347614019732196	0.5115444281368783	0.37037037037037035	2.0	10.90880968157202	0.7269092805044598	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0021852114136760477	0.014299213472273975	0.07407407407407407
4	pooled_full_ridge	0.2	0.5185185185185185	0.02201713063860326	0.5161541965677994	0.37037037037037035	2.0	10.920670724467762	0.7228843366899808	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0028547280325471117	0.018908981903195066	0.07407407407407407
4	pooled_full_ridge	0.35	0.5185185185185185	0.023847121677397567	0.5292396156732266	0.37037037037037035	2.0	10.962140747440165	0.7126666144599082	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.004684719071341419	0.03199440100862233	0.07407407407407407
4	pooled_full_ridge	0.5	0.48148148148148145	0.025413546955436066	0.5411345718466015	0.37037037037037035	2.0	11.02385377663469	0.7086043669842503	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0062511443493799175	0.04388935718199721	0.07407407407407407
4	pooled_full_ridge	0.75	0.4444444444444444	0.027481375684039744	0.5576909849211228	0.37037037037037035	2.0	11.199202449248169	0.7067056790688426	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.008318973077983596	0.06044577025651848	0.07407407407407407
4	pooled_full_ridge	1.0	0.4444444444444444	0.028844367750344862	0.5680707689677849	0.37037037037037035	2.0	11.366060196857186	0.7109903450054963	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.009681965144288714	0.07082555430318055	0.07407407407407407
4	pooled_environment_centered_ridge	0.025	0.5185185185185185	0.019425144083996666	0.49901859405818444	0.2962962962962963	2.0	10.885734101064921	0.7387289041185356	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0002627414779405174	0.0017733793935801323	0.0
4	pooled_environment_centered_ridge	0.05	0.5185185185185185	0.019682355908078233	0.5007824724407821	0.2962962962962963	2.0	10.885667130980265	0.7367948261046714	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0005199533020220845	0.0035372577761778046	0.0
4	pooled_environment_centered_ridge	0.075	0.5185185185185185	0.019934015523488433	0.5025352832889308	0.3333333333333333	2.0	10.886373265447876	0.7349226292287738	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0007716129174322843	0.005290068624326516	0.037037037037037035
4	pooled_environment_centered_ridge	0.1	0.5185185185185185	0.020180100914027797	0.5042754289996508	0.3333333333333333	2.0	10.887440472777861	0.7331130976002976	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.001017698307971649	0.007030214335046525	0.037037037037037035
4	pooled_environment_centered_ridge	0.15	0.5185185185185185	0.020655463691746846	0.5077112088537941	0.37037037037037035	2.0	10.890139472507299	0.729685072275599	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.001493061085690698	0.010465994189189753	0.07407407407407407
4	pooled_environment_centered_ridge	0.2	0.5185185185185185	0.02110827915410488	0.5110766063895675	0.37037037037037035	2.0	10.89329123474354	0.7265166196383324	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0019458765480487306	0.013831391724963227	0.07407407407407407
4	pooled_environment_centered_ridge	0.35	0.5185185185185185	0.022329928039338517	0.520617706509779	0.37037037037037035	2.0	10.904895269189213	0.7186212793964254	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.003167525433282369	0.023372491845174703	0.07407407407407407
4	pooled_environment_centered_ridge	0.5	0.48148148148148145	0.023357797869704156	0.5293715625226141	0.37037037037037035	2.0	10.979808498954961	0.7132668936622139	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.004195395263648007	0.032126347858009774	0.07407407407407407
4	pooled_environment_centered_ridge	0.75	0.4444444444444444	0.024670331298260115	0.5376284077351771	0.4074074074074074	2.0	11.095229509244813	0.7059599611257276	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.0055079286922039665	0.040383193070572754	0.1111111111111111
4	pooled_environment_centered_ridge	1.0	0.4074074074074074	0.025507049338023516	0.5431987936070535	0.4074074074074074	2.0	11.255089276648647	0.7041730097115907	0.019162402606056148	0.4972452146646043	0.2962962962962963	0.006344646731967368	0.04595357894244917	0.1111111111111111
